TOT_POP,ICU Beds_x,Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart disease_prevalence,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number
9403,0,1963,31,179,39.1,2944,35.5,2670,6.2,5.7,425,8.4,634,2.6,196
6475,0,1823,27,107,44.7,2198,34.4,1691,8.0,6.7,332,11.1,548,3.3,162
23659,10,6311,37,91,56.5,10847,43.6,8368,9.7,10.2,1955,18.4,3536,4.5,856
6968,0,1842,30,77,40.5,2411,31.7,1886,8.1,7.6,453,11.3,674,3.2,189
366519,100,70040,1,89,44.6,127744,33.1,94849,7.1,7.1,20400,12.2,34952,3.0,8511
1866,0,578,30,59,41.0,618,31.3,471,10.1,8.8,132,13.3,200,3.9,59
9097,0,3126,26,3,48.8,3778,37.6,2909,10.2,11.0,852,13.4,1034,3.7,285
292502,60,49057,12,73,38.8,92379,30.0,71409,5.9,6.8,16087,9.6,22914,2.7,6445
41182,0,11385,26,151,48.1,15565,36.9,11943,10.1,11.4,3681,13.0,4201,3.7,1186
87092,29,18271,48,5,53.3,34525,38.1,24693,9.1,9.1,5901,14.5,9428,3.6,2328
28360,0,6472,48,185,53.3,11724,39.8,8752,9.6,9.6,2106,15.5,3409,3.8,833
13341,0,3157,5,61,50.2,4958,38.7,3819,10.1,10.7,1055,15.3,1507,3.9,384
111755,10,19760,36,45,45.3,38479,37.1,31519,6.5,7.9,6700,9.6,8198,2.7,2303
5427,0,1581,17,175,47.3,2013,33.8,1440,9.4,10.4,441,12.6,536,3.6,154
3829,0,1265,38,19,46.1,1368,34.2,1016,9.2,7.3,217,11.9,354,3.4,102
2607,0,455,20,75,49.5,920,39.8,739,7.7,8.4,156,13.0,241,3.2,59
51843,8,12914,40,147,45.7,18020,32.1,12659,8.9,8.9,3527,12.7,4991,3.4,1333
8058,0,2184,31,23,44.0,2721,34.9,2160,7.8,7.3,449,11.0,681,3.1,191
975280,279,293786,12,103,42.8,350213,30.7,251006,9.3,9.3,76252,12.5,101883,3.5,28809
6199,0,1209,13,259,53.5,2914,40.6,2213,9.0,10.1,548,17.4,950,4.2,229
127335,11,29548,41,43,45.2,44633,34.2,33740,8.0,8.7,8607,11.3,11177,3.3,3223
8645,0,2459,19,117,46.3,3074,37.4,2482,8.7,8.1,539,11.9,793,3.4,224
9813,0,2292,56,35,35.6,2704,27.4,2083,7.0,7.0,534,9.7,737,2.9,217
82366,13,20461,18,67,44.5,28362,34.7,22099,8.5,10.3,6556,13.3,8486,3.4,2137
70116,10,15510,18,109,51.0,27659,38.2,20731,7.8,10.1,5471,13.0,7052,3.0,1641
31039,10,8483,45,67,50.6,12130,38.3,9176,9.4,10.2,2454,18.2,4357,4.4,1064
6123,0,1681,40,67,58.2,2705,41.9,1946,11.8,12.2,567,16.5,767,4.2,197
289615,34,36959,13,63,48.4,101186,40.6,84877,6.1,7.3,15181,15.3,32077,3.4,7077
21535,0,4891,5,149,49.3,7983,36.2,5864,10.3,10.6,1713,14.4,2329,3.7,594
1628701,761,344283,36,61,29.1,406301,19.7,274882,5.4,5.3,74059,8.7,121260,2.7,37665
3641,0,1037,29,129,48.4,1342,33.6,932,9.4,10.3,285,12.8,355,3.4,95
19026,0,5537,37,15,55.6,8716,42.6,6678,10.6,11.0,1726,19.4,3044,4.8,746
41619,4,9080,48,481,52.0,16049,40.0,12348,9.0,8.6,2652,15.6,4820,3.8,1181
8940,0,2467,31,39,45.3,3046,38.3,2577,7.9,7.5,505,10.5,709,3.2,217
117360,25,23978,18,19,50.3,45730,37.9,34483,7.3,9.3,8419,12.3,11159,3.0,2693
2040,0,630,29,227,47.7,776,32.4,526,10.2,11.0,179,13.5,219,3.7,61
33701,6,8417,5,59,45.4,12164,33.8,9054,9.6,10.2,2728,13.6,3642,3.5,937
102912,72,24450,37,49,44.8,36123,30.5,24608,8.0,8.1,6551,12.2,9807,3.3,2660
12455,0,3005,28,77,54.4,5119,39.6,3726,9.4,10.3,974,15.4,1448,3.8,354
173283,46,36851,19,163,44.0,58169,36.7,48519,6.6,6.4,8426,9.9,13153,2.8,3731
32661,0,8376,17,21,50.4,13118,35.7,9300,8.3,9.6,2503,11.5,2990,3.3,855
55601,6,10523,1,1,47.6,20181,35.8,15193,7.9,8.6,3644,12.9,5462,3.1,1326
10658,0,3602,27,75,42.8,3702,31.8,2752,8.0,6.2,533,10.7,924,3.3,282
8313,0,2185,29,61,49.4,3062,35.0,2169,9.7,11.1,688,13.1,809,3.5,218
19268,4,5568,55,67,42.4,6580,32.8,5085,9.2,8.7,1344,12.0,1853,3.6,563
8326,0,2133,5,99,57.0,3672,42.1,2713,10.8,10.9,705,17.1,1104,4.1,266
184459,8,26946,31,153,42.7,57137,37.0,49546,4.9,4.8,6373,8.0,10772,2.2,2981
11736,0,3127,12,37,47.9,4715,33.7,3319,10.7,12.5,1235,14.3,1411,4.0,392
3185968,651,598030,6,59,32.0,795595,21.6,537231,5.5,5.1,126211,10.1,250520,2.7,68201
37955,5,8878,18,17,49.6,14498,36.6,10688,8.7,10.8,3141,14.1,4104,3.4,995
25571,4,6773,29,215,55.3,11141,42.8,8619,10.7,12.4,2507,14.8,2989,3.9,795
40968,5,10418,42,83,47.9,15745,37.1,12205,8.5,9.4,3089,12.2,4022,3.3,1099
23906,0,6376,17,165,49.0,9179,35.8,6704,9.5,11.1,2070,13.1,2449,3.8,708
4833,0,1815,8,91,32.8,1343,22.7,929,7.3,6.3,258,9.6,393,3.2,132
7987,0,2448,48,307,49.0,3045,36.2,2250,9.9,9.2,572,15.2,948,3.9,241
9611,0,2496,17,79,46.7,3453,34.3,2539,8.3,9.3,691,11.2,831,3.2,239
7027,0,1519,48,17,48.9,2359,37.3,1798,8.4,7.7,370,14.7,708,3.6,172
104534,48,20349,55,35,34.8,28997,30.1,25045,6.0,5.8,4859,8.3,6926,2.6,2185
9414,0,2496,27,133,45.0,3156,35.7,2501,7.3,6.1,426,10.1,711,3.1,214
23347,0,6811,54,27,58.3,11067,40.0,7592,11.5,14.6,2765,16.0,3036,3.8,724
28999,2,7904,50,17,37.7,8919,28.8,6821,7.0,7.7,1813,10.4,2459,3.0,721
756558,168,121505,13,89,40.1,233458,29.4,170995,5.7,6.0,34655,13.5,78586,3.1,17968
87393,12,28339,41,33,47.1,33121,33.4,23472,10.3,10.6,7479,14.7,10302,4.1,2865
123248,16,26321,37,191,54.4,51178,40.8,38379,8.5,9.1,8592,15.0,14146,3.7,3463
4178,0,1151,20,185,48.8,1560,36.9,1180,9.4,9.0,289,13.7,438,3.6,116
7063,0,2161,19,1,43.7,2418,35.4,1959,8.5,7.8,431,11.5,636,3.3,183
45804,6,10738,39,11,43.7,15202,34.5,11992,8.0,9.0,3118,11.7,4079,3.0,1028
6121,0,1583,8,47,31.2,1611,23.6,1220,5.6,5.4,282,8.0,415,2.6,133
53054,5,16724,47,105,48.8,20851,31.0,13255,10.0,11.0,4697,14.5,6181,3.6,1541
86081,30,16621,16,83,40.3,25128,30.1,18784,6.9,7.0,4360,11.6,7264,3.1,1918
9017,0,3114,29,153,58.1,4253,40.4,2959,13.5,14.9,1095,17.9,1309,4.7,346
32113,9,5907,2,110,33.2,8394,25.0,6321,5.5,5.6,1416,8.4,2135,2.5,621
130090,17,25034,33,17,39.0,41304,29.9,31680,6.0,7.0,7373,9.7,10328,2.5,2656
38684,10,9199,42,35,47.0,14521,36.5,11268,8.0,8.8,2719,11.5,3560,3.1,965
102793,16,18998,36,109,28.6,25108,22.1,19401,5.4,5.9,5160,7.8,6833,2.3,2054
11012,0,1811,47,169,48.4,4394,36.2,3284,7.3,9.6,872,11.8,1069,2.9,259
8263,0,2214,18,171,46.6,2985,35.6,2281,8.3,9.9,633,12.9,830,3.2,203
11059,0,1796,30,85,50.8,3739,38.7,2846,8.8,9.8,723,14.9,1099,3.9,285
27259,0,4586,16,39,38.5,7817,32.4,6579,6.7,6.9,1406,10.7,2163,3.0,600
40571,20,8091,13,277,48.8,14902,36.8,11243,8.0,9.4,2860,14.2,4348,3.6,1092
36219,5,8122,26,61,39.9,11561,31.2,9043,7.8,8.6,2503,10.2,2951,3.0,868
21416,4,5172,17,51,49.2,8312,36.2,6117,9.1,10.7,1805,12.5,2104,3.5,596
61537,8,10074,6,69,36.5,16694,28.3,12936,5.6,5.6,2544,10.6,4857,2.9,1332
45894,0,10880,12,39,53.5,19165,40.8,14605,9.4,10.7,3830,18.2,6525,4.2,1515
53677,5,8503,13,39,42.1,17086,34.4,13963,6.4,7.3,2983,11.1,4511,2.8,1151
53591,8,13782,36,35,48.8,20886,34.0,14559,8.9,10.7,4561,13.1,5593,3.4,1441
43892,4,7689,39,75,42.7,12920,31.5,9531,8.6,11.4,3459,11.8,3558,3.1,937
64227,13,17239,42,25,41.6,21569,31.9,16541,8.4,9.1,4706,12.4,6425,3.3,1724
4926,0,1345,17,171,46.8,1807,33.8,1306,8.4,9.6,371,11.7,451,3.3,127
246365,172,44493,29,47,43.0,80390,33.7,63032,6.0,6.9,12829,9.5,17725,2.5,4704
445384,82,98530,34,5,42.3,149031,30.6,107936,6.4,6.2,21863,10.4,36735,2.8,9726
33615,0,8501,1,17,55.7,14836,39.1,10410,9.8,10.8,2870,17.5,4664,4.0,1068
34909,0,6858,19,167,35.3,9005,30.9,7872,6.1,5.7,1463,8.7,2215,2.6,663
128206,18,31915,53,57,37.2,37268,28.8,28866,7.5,6.9,6912,10.6,10667,3.2,3208
11627,0,2403,51,81,55.4,5324,41.1,3950,8.8,9.6,923,16.7,1607,3.9,376
45129,0,14771,48,499,51.1,18613,35.3,12869,10.6,10.3,3738,15.1,5522,4.0,1442
43058,0,10469,39,71,52.0,17047,38.6,12657,9.9,12.0,3933,14.6,4787,3.6,1167
19572,5,4548,22,29,58.2,8662,43.4,6459,10.6,12.6,1870,17.8,2652,4.4,651
269805,20,59433,53,35,39.9,85526,29.7,63722,6.5,6.0,12803,10.1,21777,2.8,5976
2637772,614,377154,48,113,42.1,820238,35.7,695465,6.3,6.3,122040,11.6,226524,3.1,59528
7879,0,2505,41,37,51.0,3244,35.5,2260,10.8,10.9,697,14.7,936,4.1,259
2611,0,671,13,307,54.8,1153,37.8,795,11.3,12.0,253,19.9,418,4.8,101
45346,0,15960,32,23,54.0,20377,32.2,12148,11.4,11.8,4460,15.5,5845,4.3,1624
41537,8,10230,12,93,52.2,17064,37.0,12096,10.9,12.5,4082,15.2,4984,4.1,1330
23957,0,5953,29,55,52.0,9642,36.8,6819,10.4,12.7,2354,14.3,2658,3.8,706
28206,7,6613,18,179,44.4,9428,32.4,6877,8.0,9.8,2088,12.7,2687,3.1,662
55286,0,16500,50,27,36.5,16558,28.9,13092,7.0,7.3,3325,10.3,4671,3.0,1379
236961,61,34691,5,143,42.9,76903,32.3,57892,6.9,7.1,12667,10.1,18103,2.6,4704
34210,6,8619,20,79,42.8,11108,33.4,8673,7.5,7.2,1868,11.2,2905,3.1,796
37830,0,10126,55,83,43.4,13096,37.5,11307,8.0,7.8,2339,10.7,3235,3.2,966
197683,14,22983,37,133,40.0,59708,29.0,43287,5.1,6.1,9041,8.4,12516,2.3,3393
20299,6,3554,56,41,42.2,6101,34.2,4944,7.2,8.0,1163,10.4,1500,3.0,430
10217,0,2501,18,101,49.8,3952,38.5,3056,9.0,11.1,882,13.7,1084,3.4,268
92573,20,23009,26,55,37.5,27702,28.1,20750,7.6,8.2,6049,9.9,7275,3.0,2188
4966,0,1143,29,199,50.4,1766,33.9,1188,10.0,12.5,437,13.5,474,3.7,130
5237,0,1514,38,73,45.3,1839,35.5,1440,8.4,7.1,289,11.5,466,3.2,128
132408,24,28271,19,13,38.9,40323,32.6,33773,6.6,6.5,6779,9.6,9917,2.8,2944
4954,0,2092,8,27,35.9,1532,24.3,1037,8.9,8.1,348,11.7,498,3.8,162
8897,0,2000,40,151,43.7,3101,33.6,2382,7.4,7.4,526,9.9,699,2.8,197
713856,95,116223,8,41,31.7,171626,24.2,131114,5.0,5.0,27263,7.5,40673,2.5,13522
44161,6,11238,40,71,50.4,16674,38.5,12732,10.0,10.0,3307,13.5,4454,3.6,1194
1716,0,534,30,75,37.3,533,28.5,407,9.1,8.1,115,12.0,171,3.6,52
32006,5,8315,18,55,51.5,12868,39.0,9745,9.1,11.2,2800,14.4,3595,3.4,853
7182,0,2206,5,39,55.1,3112,40.4,2281,10.9,10.7,607,17.9,1011,4.3,244
15600,0,4029,55,3,45.2,5512,35.6,4340,8.4,8.1,991,11.7,1422,3.5,421
30785,0,7781,55,123,44.6,10163,34.6,7877,8.7,8.4,1923,11.3,2579,3.5,792
58856,9,13785,37,61,52.8,23706,38.7,17374,10.8,11.7,5271,17.3,7787,4.4,1998
75502,16,17977,39,145,55.2,32638,40.1,23726,10.0,12.6,7463,14.7,8669,3.6,2130
76840,0,19443,36,9,49.1,29389,37.6,22525,8.8,10.7,6424,13.5,8097,3.5,2069
120636,88,23997,29,97,45.8,41462,36.1,32674,7.6,9.3,8401,11.4,10324,3.1,2776
10627,0,2751,1,131,58.9,4769,45.3,3670,11.2,12.2,991,21.8,1770,5.0,405
660,0,213,31,75,45.9,228,37.7,188,9.1,8.4,42,12.6,63,3.6,18
928,0,252,46,75,42.2,305,32.2,232,8.6,6.6,48,11.3,82,3.3,24
329261,53,65204,51,87,41.2,104968,32.3,82361,6.1,6.0,15414,11.1,28279,2.8,7239
28385,4,7036,39,73,53.0,11730,37.8,8368,9.5,10.7,2372,13.5,2985,3.3,735
14523,0,4171,51,51,52.2,6081,38.0,4428,11.3,13.1,1530,15.3,1778,4.2,486
1243857,680,297844,39,35,45.2,445409,34.9,344105,8.1,8.7,86130,13.3,130681,3.5,34175
38082,0,6858,51,149,43.9,13117,34.8,10391,6.2,6.7,1988,11.1,3328,2.8,837
24192,0,5825,41,31,44.7,8271,33.3,6164,9.0,9.6,1773,13.9,2573,3.7,686
935764,277,169553,47,157,44.5,313134,33.9,238332,7.2,8.5,60056,14.6,102346,3.4,23966
119648,99,19850,48,375,48.4,41999,37.5,32550,8.1,8.2,7103,14.3,12376,3.4,2962
200482,40,45832,45,7,49.9,77216,35.2,54430,8.0,9.1,14134,13.8,21295,3.4,5227
9433,0,2425,48,429,51.8,3830,36.7,2713,10.0,9.9,735,14.6,1080,3.8,279
65346,58,16639,21,145,51.6,26135,37.5,19011,9.7,11.0,5592,15.3,7741,3.5,1774
2231647,535,405618,32,3,44.0,754963,31.5,539916,7.0,7.4,127559,11.9,203181,3.1,53399
2920,0,737,30,25,39.8,847,32.6,694,7.1,6.8,145,9.9,212,2.9,62
110007,34,25713,18,91,52.2,45106,39.0,33714,8.6,10.5,9107,14.7,12723,3.3,2885
5970,0,1401,31,167,39.1,1749,31.3,1399,7.2,7.1,316,10.6,475,3.0,133
44582,20,10563,37,181,54.4,18538,41.3,14067,9.9,10.8,3695,18.0,6140,4.4,1497
130696,10,25640,39,173,41.8,43470,33.3,34650,6.6,7.6,7884,10.5,10901,2.6,2744
18897,0,3792,13,25,49.7,7182,33.9,4902,9.7,12.3,1773,14.7,2125,3.8,546
58930,18,12035,28,87,50.2,22614,37.8,17025,7.9,8.8,3960,14.6,6591,3.5,1571
8647,0,1829,2,220,32.7,2220,26.5,1800,6.3,6.4,433,9.7,658,2.8,189
97892,16,23741,47,155,50.9,39579,36.8,28601,9.5,11.4,8880,14.2,11033,3.5,2713
302838,207,57543,29,510,48.1,118019,37.8,92728,6.9,8.0,19608,13.4,32940,3.3,8129
20092,4,5248,18,49,48.4,7445,36.9,5680,8.6,10.6,1631,13.5,2081,3.3,508
145179,0,30925,35,43,44.0,48978,34.1,37998,6.8,6.5,7277,11.9,13232,3.2,3607
5201,0,1418,32,17,45.7,1907,30.3,1264,8.9,9.3,387,11.6,485,3.3,139
27107,4,7108,47,185,54.2,11477,39.4,8343,10.6,13.0,2747,15.0,3186,3.8,807
75930,34,16816,39,63,46.5,27454,38.2,22567,7.5,8.5,4994,11.3,6688,2.9,1699
4686,0,1322,31,123,45.9,1654,36.0,1298,8.3,7.9,283,12.2,439,3.4,121
15985,0,4084,31,131,43.9,5337,36.4,4423,7.3,7.3,882,10.8,1317,3.1,372
275910,56,34315,48,479,52.0,96319,41.7,77178,7.2,6.2,11417,16.6,30636,3.7,6899
27732,0,6394,12,7,53.7,11970,35.9,8004,9.6,11.4,2553,13.9,3102,3.7,816
1380645,388,206342,12,95,40.5,435453,32.2,346062,6.1,6.7,72406,10.9,117345,2.9,31062
21938,10,8398,55,125,49.1,8957,33.9,6179,10.1,8.8,1610,13.0,2372,4.0,726
1996,0,614,31,73,41.0,636,32.8,508,7.5,6.5,101,10.4,161,3.0,47
359977,110,119425,12,83,51.9,152080,37.6,110189,11.2,11.4,33454,16.3,47754,4.2,12360
40540,0,9628,42,109,46.5,14895,35.2,11278,7.9,8.8,2823,11.5,3693,3.1,1005
8729,0,2493,40,75,51.5,3443,37.8,2527,10.8,11.1,744,15.4,1031,4.0,264
20528,6,5056,29,217,49.2,7718,35.7,5600,9.2,10.7,1683,12.9,2016,3.5,543
2632,0,885,31,133,50.9,1050,37.1,765,10.6,9.5,197,13.7,284,4.0,83
21067,8,5536,1,99,56.8,9388,42.1,6957,11.1,12.2,2012,19.6,3235,4.5,750
16683,6,2952,8,3,37.0,4685,28.6,3624,6.4,6.3,796,10.4,1323,3.2,404
25776,0,7483,47,71,53.8,11021,38.5,7884,11.1,13.2,2698,15.9,3247,4.0,810
73901,0,19476,53,27,45.3,26629,35.4,20813,9.0,8.5,5025,12.5,7364,3.6,2124
8068,0,2847,26,153,52.9,3546,36.2,2425,11.7,12.9,862,15.2,1017,4.2,281
40076,12,9866,29,91,49.7,15186,35.7,10901,9.8,11.8,3591,14.0,4266,3.7,1126
54539,6,17942,6,109,37.5,17014,26.9,12207,8.3,8.2,3726,11.6,5265,3.6,1627
9947,0,1503,48,357,47.2,3211,37.8,2569,7.3,7.5,507,12.9,875,3.1,212
26282,0,5592,8,39,31.2,6408,23.0,4730,5.8,5.9,1212,8.1,1666,2.7,552
6758,0,2370,46,47,47.9,2683,35.7,2000,10.2,7.9,440,13.8,774,3.9,220
6562,0,1864,20,145,50.0,2740,40.1,2199,8.4,8.5,467,12.8,704,3.3,182
16862,0,4555,54,91,55.7,7494,37.2,5009,10.5,12.9,1732,15.3,2059,3.5,475
5463,0,1566,17,153,55.0,2358,40.6,1739,10.4,11.6,496,17.0,727,4.5,192
14040,0,3116,13,159,48.4,5175,34.8,3724,9.5,11.5,1227,15.9,1703,4.0,423
8683,0,2049,13,165,53.3,3689,39.9,2761,9.5,11.3,779,17.4,1205,4.2,291
2608,0,840,31,63,44.6,944,36.3,767,8.1,7.4,156,10.9,230,3.2,68
30606,4,8243,45,89,58.2,14120,46.2,11211,9.5,10.0,2422,20.4,4949,4.6,1123
20386,0,4483,13,303,49.3,7885,37.3,5964,9.0,10.3,1651,17.3,2773,4.2,666
97927,65,20941,13,115,48.2,36229,33.4,25125,8.3,9.6,7216,13.6,10257,3.5,2599
13953,0,3407,40,99,50.5,5428,35.3,3791,10.0,10.3,1107,14.2,1521,3.6,389
33406,6,6409,20,111,42.8,11117,34.0,8829,7.0,7.1,1848,11.0,2860,2.9,757
169290,27,31603,55,59,42.8,55934,35.3,46107,6.4,6.4,8358,9.5,12358,2.8,3700
2204,0,586,48,109,57.0,972,44.8,763,12.0,10.2,174,22.0,374,5.2,88
28015,8,6325,46,29,42.7,9084,35.1,7473,7.6,6.1,1292,10.1,2160,3.0,635
202148,85,36793,13,139,41.7,62989,31.3,47226,7.6,8.3,12509,12.6,18986,3.1,4747
62190,0,9061,13,103,41.7,19050,33.4,15272,6.1,7.4,3379,10.5,4812,2.7,1215
9226,0,2780,16,9,46.4,3311,33.0,2357,9.9,9.8,702,14.4,1026,3.9,278
20049,6,5939,5,113,51.1,7904,35.2,5450,12.0,12.3,1911,15.6,2422,4.1,635
752660,121,123774,6,77,43.4,238078,33.3,182599,6.3,6.3,34614,12.0,66030,3.1,17092
55551,9,11298,40,51,46.0,19393,36.1,15227,8.2,8.7,3676,11.8,4957,3.1,1313
5319,0,1333,40,7,46.1,1816,34.3,1352,9.6,9.3,368,13.6,534,3.5,139
55808,0,14565,32,19,49.4,21671,32.0,14036,8.9,10.0,4371,12.4,5438,3.5,1548
272061,88,63334,42,49,42.5,90821,31.2,66738,7.5,8.3,17857,11.4,24480,3.1,6687
25675,0,5570,24,39,48.5,10320,36.0,7664,8.2,9.3,1985,14.9,3167,3.5,753
653786,150,115828,26,81,40.0,198319,31.5,156233,6.5,7.2,35772,9.9,49037,2.8,13860
4316,0,1542,30,61,44.4,1571,32.4,1145,10.8,10.0,353,14.5,513,4.2,148
25111,0,6857,27,15,43.7,8571,35.2,6905,7.2,6.1,1193,10.4,2035,3.0,591
1093901,173,156489,37,119,34.9,292013,29.6,247512,5.4,5.6,46789,9.5,79452,2.6,21952
2210,0,1144,51,91,49.5,951,33.8,649,11.6,11.3,217,15.3,293,4.2,80
12902,0,3469,51,690,52.6,5105,38.5,3738,9.4,10.1,982,16.9,1639,4.3,413
8746,0,2551,54,95,54.0,3796,36.2,2544,11.3,13.4,944,15.6,1098,3.6,256
346868,68,68700,41,47,44.0,115118,36.8,96208,7.3,7.8,20470,12.0,31375,3.1,8090
13602,0,4439,53,51,45.4,4978,32.4,3552,9.8,9.2,1009,13.3,1454,3.8,420
1897,0,650,31,69,44.9,684,34.4,525,9.3,8.0,122,12.4,190,3.7,56
20917,6,5310,38,93,43.3,7243,34.4,5754,7.7,6.9,1152,10.2,1706,3.0,503
23709,0,4804,31,47,47.4,8171,37.5,6471,7.7,7.3,1264,12.5,2154,3.2,559
749,0,229,31,113,45.3,251,36.3,201,8.5,7.7,43,11.7,65,3.3,19
12841,0,3759,1,23,57.2,5876,42.9,4408,11.0,11.8,1212,19.2,1976,4.5,464
24015,0,4145,16,53,42.6,7079,34.1,5668,7.5,7.8,1299,12.2,2032,3.3,541
15174,0,4297,39,67,54.3,6515,41.7,5000,10.3,12.0,1440,14.7,1767,3.6,437
105779,20,24579,34,41,37.1,31517,32.0,27188,6.8,6.9,5840,10.1,8620,2.8,2408
86323,0,14641,48,291,51.5,32693,40.1,25445,7.8,8.7,5539,13.3,8443,3.2,2047
1268,0,310,30,33,42.6,421,34.2,338,8.3,7.7,76,11.3,111,3.3,32
130441,15,36302,42,51,48.1,50764,33.8,35635,9.2,10.0,10589,13.3,14002,3.6,3743
39981,0,9549,19,127,45.8,13674,35.9,10724,7.9,7.2,2159,11.3,3390,3.1,939
406892,151,93094,26,49,47.6,150226,35.8,112892,8.5,10.5,33114,12.6,39651,3.5,11059
3741,0,608,48,383,48.6,1287,39.3,1041,7.1,6.4,170,13.8,365,3.2,84
7437,0,2163,30,105,42.2,2419,33.5,1921,8.6,7.8,445,12.3,703,3.5,200
270771,74,57385,18,141,44.5,92042,35.0,72368,7.2,9.0,18610,12.5,25783,3.1,6329
7166,0,1716,21,181,57.5,3139,43.5,2374,11.4,14.8,808,16.6,906,3.9,211
244076,113,36773,51,710,43.0,84470,36.3,71254,5.8,6.4,12529,10.8,21283,2.8,5487
14432,3,3347,21,69,54.4,5955,40.5,4438,10.7,13.4,1473,15.4,1687,3.7,401
19404,6,4112,21,155,55.4,8148,39.1,5752,10.5,13.3,1964,15.6,2297,3.7,544
109541,10,18455,13,217,48.3,39144,37.6,30504,6.8,8.0,6492,14.1,11412,3.3,2665
33308,58,9255,26,47,42.8,11538,32.0,8619,8.6,9.0,2415,10.9,2923,3.2,873
75027,14,22310,12,87,39.2,24967,26.9,17126,8.6,8.5,5403,12.6,8036,3.4,2149
3221,0,778,2,195,38.3,978,27.6,704,7.4,7.4,190,10.9,278,3.0,77
9280,0,2394,31,81,41.5,2923,33.2,2339,6.8,6.4,449,9.8,692,2.8,198
104062,34,18625,13,313,45.1,34837,31.7,24470,8.2,9.5,7307,14.0,10829,3.4,2634
446527,82,86816,6,83,31.5,109649,25.3,87978,5.9,5.7,19989,9.6,33512,2.9,10194
1392,0,375,46,119,42.1,463,32.0,352,8.4,6.1,67,11.0,121,3.2,36
33370,4,7509,18,73,45.1,11567,34.1,8738,7.7,9.6,2471,12.2,3133,3.0,769
15441,0,4322,29,65,50.1,5997,35.7,4277,10.7,12.5,1499,14.6,1745,3.9,467
291408,14,60833,34,15,44.8,102106,34.7,79105,6.1,6.5,14891,10.1,23118,2.7,6062
26746,4,5804,35,6,54.3,11097,40.1,8195,9.3,9.5,1942,16.9,3461,4.4,890
10714,0,3544,30,9,35.6,3148,26.6,2353,8.0,7.2,636,10.9,964,3.3,290
7090,0,1982,50,13,40.8,2373,32.1,1866,6.7,6.7,389,9.9,575,2.8,164
64889,16,17980,27,35,41.0,20852,30.4,15454,7.7,6.4,3247,10.5,5348,3.2,1636
17153,3,5604,19,59,44.3,6148,34.3,4756,8.1,7.0,972,11.3,1563,3.3,453
994400,164,157757,6,19,41.0,292272,33.5,238715,6.7,6.6,47342,12.0,85769,3.3,23776
28287,0,5665,28,123,57.0,11822,44.3,9181,9.7,11.3,2350,17.8,3681,4.1,859
13790,0,4128,39,111,50.9,5600,37.0,4068,10.9,12.1,1336,15.0,1648,3.7,412
59749,14,16165,36,77,38.7,19430,28.3,14206,7.9,8.7,4392,10.3,5154,3.1,1579
99696,10,33612,6,57,36.4,30103,22.1,18260,7.9,7.5,6179,10.6,8799,3.5,2857
8591,0,1306,48,501,46.4,2690,37.2,2155,7.0,6.6,382,13.1,757,3.1,181
4118,0,1032,35,59,44.2,1476,32.7,1093,8.2,7.8,261,13.1,436,3.7,122
274765,24,40383,6,47,46.5,90230,36.3,70486,6.6,7.0,13508,12.8,24850,3.4,6602
9788,0,2204,28,155,50.7,3786,37.8,2823,9.3,10.4,780,14.3,1071,3.7,273
10769,0,4271,51,119,47.8,4301,32.4,2918,10.1,9.8,882,14.6,1318,4.0,359
828604,215,190034,42,91,37.3,242893,28.7,186661,5.9,5.7,36764,9.4,61275,2.7,17266
24763,8,5586,29,175,46.9,9087,38.2,7405,8.1,9.8,1903,11.7,2271,3.2,611
